Time UTC,Hex,Callsign,Altitude,Speed,Latitude,Longitude,Registration,Model,Operator
2025-05-05 09:15:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,5800,,-38.12654,145.95612,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,5800,,-38.12599,145.95290,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,5800,,-38.12540,145.94922,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,5800,,-38.12512,145.94770,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:15:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12456,145.94465,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12439,145.94361,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,TYS,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12384,145.94116,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,121,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,121,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12302,145.93773,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12163,145.93074,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12151,145.92999,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12123,145.92742,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12456,145.94465,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12439,145.94361,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,TYS,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12384,145.94116,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,121,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,121,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12302,145.93773,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12163,145.93074,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12151,145.92999,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,5800,,-38.12123,145.92742,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:00,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12098,145.92537,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12068,145.92240,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12041,145.92023,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12036,145.91994,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12032,145.91971,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12028,145.91934,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12022,145.91895,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12004,145.91760,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11995,145.91719,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11986,145.91638,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11958,145.91468,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11939,145.91366,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,122,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12098,145.92537,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12068,145.92240,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12041,145.92023,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12036,145.91994,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12032,145.91971,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12028,145.91934,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12022,145.91895,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.12004,145.91760,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,124,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11995,145.91719,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,,123,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,,,VH-TYS,PA44,
2025-05-05 09:16:30,7C63A2,,5800,,-38.11986,145.91638,VH-TYS,PA44,
